  days     volume       vol_drain     vol_macro      delta_vol      del_vol_drain  del_vol_macro  rainfall       irrigation     recharge       macro_rech     total_rech     gw_withdrawal  net_recharge   runoff         pot_evap       evaporation    gw_pot_evap     balance        elevation      depth-to-water
     0  0.2500000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000       0.000000      0.1250000E-04   99.99999    
    31  0.2670396      0.9302330E-02   0.000000      0.1703960E-01  0.9302330E-02   0.000000      0.7080000E-01   0.000000      0.3630115E-01   0.000000      0.3630115E-01   0.000000      0.3630115E-01   0.000000      0.7645000E-01  0.8156922E-02  0.6829308E-01  0.2949030E-15  0.1250000E-04   99.99999    
    60  0.2283336      0.4358652E-02   0.000000     -0.3870604E-01 -0.4943677E-02   0.000000      0.6800000E-02   0.000000      0.4096570E-01   0.000000      0.4096570E-01   0.000000      0.4096570E-01   0.000000      0.9310000E-01  0.9484017E-02  0.8361598E-01 -0.1647987E-16  0.1250000E-04   99.99999    
    91  0.2197513      0.3001726E-02   0.000000     -0.8582228E-02 -0.1356927E-02   0.000000      0.2180000E-01   0.000000      0.2132071E-01   0.000000      0.2132071E-01   0.000000      0.2132071E-01   0.000000      0.1176500      0.1041845E-01  0.1072316      0.9280771E-16  0.1250000E-04   99.99999    
   121  0.3025594      0.9097956E-02   0.000000      0.8280803E-01  0.6096230E-02   0.000000      0.1452000       0.000000      0.4457337E-01   0.000000      0.4457337E-01   0.000000      0.4457337E-01   0.000000      0.1078000      0.1172237E-01  0.9607763E-01  0.2810252E-15  0.1250000E-04   99.99999    
   152  0.2584494      0.8365750E-02   0.000000     -0.4410992E-01 -0.7322057E-03   0.000000      0.5680000E-01   0.000000      0.8193476E-01   0.000000      0.8193476E-01   0.000000      0.8193476E-01   0.000000      0.1674000      0.1970737E-01  0.1476926      0.8170548E-15  0.1250000E-04   99.99999    
   182  0.2063919      0.2756410E-02   0.000000     -0.5205752E-01 -0.5609341E-02   0.000000      0.6000000E-03   0.000000      0.3213121E-01   0.000000      0.3213121E-01   0.000000      0.3213121E-01   0.000000      0.2782000      0.2613565E-01  0.2520643      0.1457168E-15  0.1250000E-04   99.99999    
   213  0.1746983      0.1242923E-02   0.000000     -0.3169364E-01 -0.1513487E-02   0.000000       0.000000       0.000000      0.1227773E-01   0.000000      0.1227773E-01   0.000000      0.1227773E-01   0.000000      0.2700000      0.2092939E-01  0.2490706      0.2179246E-15  0.1250000E-04   99.99999    
   244  0.1537447      0.6811026E-03   0.000000     -0.2095357E-01 -0.5618200E-03   0.000000      0.4000000E-03   0.000000      0.6005717E-02   0.000000      0.6005717E-02   0.000000      0.6005717E-02   0.000000      0.2389583      0.1590967E-01  0.2230487      0.1676177E-15  0.1250000E-04   99.99999    
   274  0.1635773      0.7957155E-03   0.000000      0.9832609E-02  0.1146130E-03   0.000000      0.1640000E-01  0.7945135E-02  0.4072702E-02   0.000000      0.4072702E-02  0.7945135E-02 -0.3872433E-02   0.000000      0.1634917      0.1032521E-01  0.1531665     -0.9743725E-15  0.1250000E-04   99.99999    
